0;0;0;0;land;false;unknown;0
1;171;147;241;land;false;desert;1
2;219;30;252;land;true;hills;1
3;69;247;207;land;false;marsh;1
4;141;187;208;land;false;marsh;1
5;100;168;253;land;false;desert;1
6;164;242;181;land;false;plains;1
7;121;219;207;land;false;forest;1
8;215;218;93;land;false;plains;1
9;209;213;247;land;false;plains;1
10;226;160;116;land;false;plains;1
11;226;205;251;land;false;desert;1
12;225;182;218;land;false;mountain;1
13;233;212;56;land;false;plains;1
14;176;213;198;land;true;forest;1
15;203;154;176;land;false;jungle;1
16;235;30;253;land;false;plains;1
17;158;147;200;land;false;desert;1
18;184;222;188;land;true;plains;1
19;236;239;93;land;false;hills;1
20;195;253;245;land;false;jungle;1
21;184;184;239;land;false;forest;1
22;226;187;148;land;false;hills;1
23;93;218;202;land;false;plains;1
24;178;227;117;land;false;forest;1
25;237;182;182;land;false;plains;1
26;170;170;178;land;false;hills;1
27;160;107;234;land;false;plains;1
28;172;146;203;land;false;plains;1
29;210;73;237;land;false;jungle;1
30;247;204;83;land;false;plains;1
31;145;199;164;land;false;forest;1
32;253;7;248;land;false;marsh;1
33;70;250;204;land;false;forest;1
34;109;232;229;land;false;forest;1
35;159;231;213;land;false;plains;1
36;175;187;194;land;false;hills;1
37;228;87;239;land;false;plains;1
38;233;62;239;land;false;plains;1
39;225;246;77;land;false;forest;1
40;250;223;109;land;false;plains;1
41;236;252;154;land;false;plains;1
42;247;183;176;land;false;hills;1
43;144;199;185;land;false;plains;1
44;232;113;162;land;false;forest;1
45;143;189;218;land;false;hills;1
46;174;237;232;land;false;forest;1
47;198;162;184;land;false;desert;1
48;234;175;216;land;false;desert;1
49;214;235;214;land;false;forest;1
50;233;173;238;land;false;hills;1
51;194;239;217;land;false;mountain;1
52;222;198;91;land;false;hills;1
53;209;131;240;land;false;mountain;1
54;242;25;234;land;false;plains;1
55;78;221;252;land;false;plains;1
56;185;157;200;land;false;desert;1
57;216;240;251;land;false;plains;1
58;238;239;94;land;false;urban;1
59;168;168;218;land;false;forest;1
60;163;237;176;land;false;mountain;1
61;216;161;202;land;false;plains;1
62;202;235;240;land;false;plains;1
63;93;211;230;land;false;forest;1
64;199;154;159;land;false;desert;1
65;153;247;124;land;true;plains;1
66;223;253;131;land;false;desert;1
67;245;231;122;land;false;plains;1
68;184;248;84;land;false;hills;1
69;125;146;232;land;false;forest;1
70;208;178;193;land;false;jungle;1
71;251;152;222;land;true;plains;1
72;202;250;87;land;false;hills;1
73;98;249;195;land;false;plains;1
74;189;245;91;land;false;jungle;1
75;254;127;167;land;false;hills;1
76;219;234;58;land;false;hills;1
77;195;164;206;land;false;hills;1
78;131;217;194;land;false;forest;1
79;219;238;90;land;false;plains;1
80;236;144;244;land;false;mountain;1
81;164;205;204;land;false;desert;1
82;207;246;198;land;false;mountain;1
83;135;219;168;land;false;plains;1
84;244;120;225;land;false;plains;1
85;166;168;246;land;false;marsh;1
86;237;157;215;land;false;hills;1
87;246;39;251;land;false;urban;1
88;123;143;245;land;false;plains;1
89;242;156;156;land;false;desert;1
90;142;225;184;land;false;forest;1
91;226;144;158;land;false;plains;1
92;177;215;186;land;false;plains;1
93;211;64;244;land;false;desert;1
94;198;161;165;land;false;forest;1
95;199;111;201;land;false;hills;1
96;153;207;146;land;false;urban;1
97;243;99;190;land;false;forest;1
98;216;162;219;land;false;forest;1
99;187;229;242;land;false;hills;1
100;247;73;192;land;false;plains;1
101;67;225;216;land;false;desert;1
102;150;148;220;land;false;forest;1
103;140;238;230;land;false;plains;1
104;238;163;168;land;false;urban;1
105;188;175;190;land;false;hills;1
106;173;165;237;land;false;jungle;1
107;235;180;179;land;false;hills;1
108;248;245;74;land;false;plains;1
109;210;247;117;land;false;hills;1
110;112;213;226;land;false;forest;1
111;210;248;112;land;false;mountain;1
112;206;228;92;land;false;hills;1
113;230;227;124;land;false;desert;1
114;148;200;162;land;false;plains;1
115;215;98;221;land;false;plains;1
116;194;138;242;land;false;forest;1
117;236;246;136;land;false;forest;1
118;222;206;138;land;false;forest;1
119;180;233;129;land;false;plains;1
120;178;177;195;land;false;forest;1
121;250;102;249;land;false;jungle;1
122;201;100;230;land;false;jungle;1
123;149;176;189;land;false;plains;1
124;136;196;219;land;false;plains;1
125;221;162;217;land;false;mountain;1
126;167;182;164;land;false;jungle;1
127;241;99;216;land;false;plains;1
128;94;240;180;land;false;urban;1
129;226;170;239;land;false;plains;1
130;245;193;249;land;true;plains;1
131;229;244;141;land;false;plains;1
132;116;174;214;land;true;plains;1
133;246;207;143;land;false;forest;1
134;136;130;252;land;false;plains;1
135;150;121;235;land;false;forest;1
136;227;172;253;land;false;plains;1
137;190;209;149;land;false;jungle;1
138;202;150;173;land;false;hills;1
139;200;253;223;land;true;plains;1
140;132;213;237;land;false;plains;1
141;212;90;206;land;true;plains;1
142;203;221;162;land;false;desert;1
143;173;247;120;land;false;hills;1
144;204;178;146;land;false;forest;1
145;88;226;204;land;false;desert;1
146;248;17;242;land;false;desert;1
147;184;220;221;land;false;desert;1
148;119;192;210;land;false;forest;1
149;212;188;188;land;true;forest;1
150;240;207;121;land;true;forest;1
151;159;242;118;land;false;forest;1
152;179;253;190;land;false;forest;1
153;101;166;234;land;false;forest;1
154;245;125;241;land;false;hills;1
155;223;253;110;land;false;plains;1
156;219;189;100;land;false;mountain;1
157;129;214;189;land;false;hills;1
158;193;165;208;land;false;forest;1
159;99;235;199;land;false;plains;1
160;86;188;249;land;false;marsh;1
161;155;200;222;land;false;hills;1
162;246;156;228;land;false;plains;1
163;158;221;167;land;false;mountain;1
164;165;195;235;land;false;marsh;1
165;220;172;132;land;false;forest;1
166;96;223;189;land;false;mountain;1
167;223;249;234;land;false;hills;1
168;172;189;180;land;false;desert;1
169;168;196;139;land;false;plains;1
170;240;193;246;land;false;hills;1
171;134;196;179;land;true;marsh;1
172;212;144;164;land;true;plains;1
173;247;161;126;land;false;hills;1
174;167;246;199;land;false;forest;1
175;124;174;220;land;false;forest;1
176;231;164;108;land;true;plains;1
177;189;152;169;land;false;desert;1
178;227;217;196;land;false;desert;1
179;189;241;230;land;false;marsh;1
180;139;189;224;land;false;forest;1
181;212;235;117;land;false;hills;1
182;241;206;217;land;false;forest;1
183;144;225;152;land;false;jungle;1
184;199;134;172;land;false;forest;1
185;206;181;154;land;false;marsh;1
186;178;111;231;land;true;plains;1
187;158;203;146;land;false;plains;1
188;213;227;132;land;false;plains;1
189;230;161;134;land;false;desert;1
190;189;191;189;land;false;marsh;1
191;246;202;112;land;false;desert;1
192;151;225;138;land;false;forest;1
193;213;239;191;land;false;hills;1
194;250;253;120;land;false;forest;1
195;72;202;250;land;false;plains;1
196;151;230;164;land;true;mountain;1
197;136;246;153;land;true;plains;1
198;242;205;118;land;false;marsh;1
199;165;254;101;land;false;desert;1
200;245;245;32;land;false;hills;1
201;203;242;175;land;false;mountain;1
202;158;233;245;land;false;mountain;1
203;110;146;245;land;false;plains;1
204;197;193;214;land;false;forest;1
205;201;249;246;land;false;mountain;1
206;120;206;216;land;false;desert;1
207;211;85;217;land;true;plains;1
208;223;134;196;land;false;forest;1
209;225;211;202;land;false;hills;1
210;207;224;103;land;true;forest;1
211;247;163;228;land;false;hills;1
212;245;201;121;land;false;hills;1
213;236;169;152;land;false;plains;1
214;253;199;74;land;false;desert;1
215;250;136;243;land;false;hills;1
216;195;225;253;land;false;jungle;1
217;200;254;171;land;false;forest;1
218;130;194;242;land;false;mountain;1
219;214;124;201;land;false;plains;1
220;160;224;254;land;false;plains;1
221;229;143;139;land;false;plains;1
222;152;210;180;land;false;mountain;1
223;208;162;189;land;false;urban;1
224;250;203;161;land;false;hills;1
225;68;210;242;land;true;plains;1
226;186;126;194;land;false;mountain;1
227;205;218;128;land;false;hills;1
228;221;176;213;land;false;jungle;1
229;132;159;237;land;false;plains;1
230;222;216;183;land;false;marsh;1
231;228;165;173;land;false;forest;1
232;238;205;67;land;false;plains;1
233;217;181;171;land;false;desert;1
234;177;93;231;land;false;plains;1
235;137;239;200;land;false;hills;1
236;250;105;239;land;false;desert;1
237;213;151;214;land;false;plains;1
238;158;244;246;land;false;plains;1
239;250;116;174;land;false;hills;1
240;155;113;247;land;false;plains;1
241;192;214;252;land;false;desert;1
242;142;201;231;land;false;marsh;1
243;186;164;228;land;false;plains;1
244;248;211;107;land;true;hills;1
245;177;169;251;land;false;desert;1
246;207;202;253;land;false;mountain;1
247;159;235;184;land;false;forest;1
248;123;243;188;land;false;jungle;1
249;157;199;218;land;false;hills;1
250;250;120;197;land;false;hills;1
251;60;221;242;land;false;plains;1
252;193;216;150;land;false;hills;1
253;217;90;254;land;true;plains;1
254;249;35;253;land;false;hills;1
255;192;191;121;land;false;plains;1
256;167;103;239;land;false;hills;1
257;126;181;247;land;false;desert;1
258;253;110;212;land;false;plains;1
259;180;236;161;land;false;plains;1
260;138;157;221;land;false;plains;1
261;153;200;180;land;false;plains;1
262;40;244;223;land;false;plains;1
263;139;160;234;land;false;desert;1
264;155;200;177;land;false;forest;1
265;193;165;188;land;false;plains;1
266;221;216;145;land;false;hills;1
267;96;252;203;land;false;plains;1
268;240;215;58;land;false;plains;1
269;192;242;209;land;false;mountain;1
270;156;243;228;land;false;desert;1
271;170;214;120;land;false;desert;1
272;187;242;244;land;false;plains;1
273;187;165;150;land;false;marsh;1
274;90;209;218;land;false;plains;1
275;237;203;93;land;false;mountain;1
276;232;66;222;land;false;plains;1
277;233;129;167;land;false;plains;1
278;94;228;183;land;false;forest;1
279;226;112;214;land;false;forest;1
280;208;154;158;land;false;forest;1
281;117;187;245;land;false;plains;1
282;189;245;102;land;false;forest;1
283;194;128;204;land;false;desert;1
284;102;241;194;land;false;plains;1
285;248;123;221;land;false;forest;1
286;73;188;246;land;false;hills;1
287;245;151;249;land;false;desert;1
288;218;181;232;land;false;forest;1
289;239;247;38;land;false;plains;1
290;135;186;200;land;false;mountain;1
291;121;226;203;land;false;forest;1
292;174;113;227;land;false;plains;1
293;223;241;42;land;false;jungle;1
294;178;164;237;land;false;hills;1
295;203;125;245;land;false;forest;1
296;235;246;122;land;false;urban;1
297;81;205;250;land;false;forest;1
298;214;115;202;land;false;forest;1
299;252;214;121;land;false;forest;1
300;210;126;240;land;false;urban;1
301;166;219;140;land;false;desert;1
302;204;162;236;land;false;forest;1
303;190;143;208;land;false;marsh;1
304;217;202;106;land;false;forest;1
305;189;213;216;land;false;plains;1
306;253;200;103;land;false;plains;1
307;249;219;174;land;false;forest;1
308;250;116;203;land;false;marsh;1
309;134;118;250;land;false;mountain;1
310;213;130;201;land;false;forest;1
311;181;187;206;land;false;desert;1
312;252;129;202;land;false;marsh;1
313;181;171;236;land;false;desert;1
314;171;198;184;land;false;plains;1
315;163;161;249;land;false;hills;1
316;120;216;192;land;false;hills;1
317;244;230;249;land;true;forest;1
318;209;147;148;land;false;hills;1
319;236;205;246;land;false;mountain;1
320;225;137;243;land;true;plains;1
321;234;163;119;land;false;hills;1
322;236;185;162;land;false;forest;1
323;144;239;128;land;false;hills;1
324;174;175;187;land;false;hills;1
325;228;153;131;land;false;forest;1
326;145;193;166;land;false;plains;1
327;252;29;250;land;true;plains;1
328;233;72;205;land;false;forest;1
329;157;217;137;land;false;hills;1
330;225;74;233;land;false;forest;1
331;219;251;49;land;false;forest;1
332;91;248;225;land;false;plains;1
333;112;251;151;land;false;hills;1
334;80;244;205;land;false;desert;1
335;182;200;244;land;true;forest;1
336;219;237;57;land;false;forest;1
337;203;89;245;land;false;desert;1
338;252;126;137;land;true;plains;1
339;200;199;143;land;false;desert;1
340;237;216;207;land;true;plains;1
341;237;254;214;land;false;mountain;1
342;214;143;207;land;false;hills;1
343;130;132;248;land;false;hills;1
344;178;139;227;land;true;forest;1
345;189;248;84;land;false;plains;1
346;168;126;222;land;false;plains;1
347;253;198;224;land;false;forest;1
348;242;220;101;land;false;forest;1
349;167;236;252;land;false;plains;1
350;248;105;230;land;false;mountain;1
351;77;232;235;land;false;hills;1
352;135;185;230;land;false;hills;1
353;247;220;183;land;false;plains;1
354;168;94;251;land;false;desert;1
355;199;225;174;land;false;desert;1
356;235;125;207;land;false;hills;1
357;236;93;240;land;false;desert;1
358;95;254;229;land;false;hills;1
359;204;124;244;land;false;urban;1
360;80;230;200;land;false;desert;1
361;192;252;203;land;false;forest;1
362;125;252;196;land;false;plains;1
363;222;253;74;land;false;desert;1
364;166;253;148;land;false;plains;1
365;251;43;245;land;false;desert;1
366;232;222;52;land;false;forest;1
367;236;98;171;land;false;plains;1
368;152;126;234;land;false;desert;1
369;249;200;122;land;false;hills;1
370;226;239;212;land;false;forest;1
371;178;220;236;land;false;forest;1
372;132;243;146;land;false;plains;1
373;168;246;169;land;true;urban;1
374;204;180;127;land;false;forest;1
375;141;221;253;land;false;plains;1
376;254;216;147;land;false;plains;1
377;251;238;16;land;false;forest;1
378;224;242;136;land;false;desert;1
379;133;242;210;land;false;hills;1
380;185;165;242;land;false;plains;1
381;199;119;240;land;false;desert;1
382;120;193;208;land;false;forest;1
383;124;166;232;land;false;plains;1
384;254;210;243;land;false;marsh;1
385;126;236;206;land;false;forest;1
386;192;221;183;land;false;forest;1
387;113;190;243;land;false;mountain;1
388;217;134;165;land;false;jungle;1
389;220;192;116;land;false;plains;1
390;95;210;209;land;true;forest;1
391;250;178;195;land;true;marsh;1
392;165;244;123;land;false;desert;1
393;198;241;202;land;false;mountain;1
394;100;253;157;land;true;forest;1
395;109;199;222;land;true;urban;1
396;128;197;206;land;false;forest;1
397;230;69;217;land;false;forest;1
398;158;242;184;land;false;forest;1
399;145;226;193;land;false;plains;1
400;190;179;189;land;false;forest;1
401;152;207;144;land;false;hills;1
402;184;252;195;land;false;plains;1
403;246;121;228;land;false;mountain;1
404;125;181;210;land;true;plains;1
405;154;175;242;land;false;forest;1
406;227;247;35;land;false;hills;1
407;253;204;200;land;false;plains;1
408;126;231;157;land;false;plains;1
409;213;168;139;land;true;plains;1
410;208;83;222;land;false;mountain;1
411;204;250;81;land;false;marsh;1
412;236;207;212;land;false;hills;1
413;237;246;89;land;false;plains;1
414;139;169;223;land;false;desert;1
415;234;115;218;land;false;plains;1
416;221;234;168;land;false;mountain;1
417;216;226;208;land;false;forest;1
418;206;130;251;land;false;desert;1
419;212;135;254;land;true;forest;1
420;245;162;153;land;false;desert;1
421;221;86;228;land;false;marsh;1
422;193;250;98;land;false;desert;1
423;180;154;214;land;false;forest;1
424;151;247;240;land;false;plains;1
425;156;247;163;land;false;jungle;1
426;148;188;183;land;false;forest;1
427;170;204;154;land;false;hills;1
428;252;158;121;land;false;mountain;1
429;134;160;235;land;false;desert;1
430;234;188;134;land;false;plains;1
431;221;207;161;land;false;forest;1
432;173;234;174;land;false;mountain;1
433;170;123;229;land;false;plains;1
434;164;92;246;land;false;plains;1
435;158;214;178;land;false;hills;1
436;205;248;80;land;false;desert;1
437;207;166;186;land;false;plains;1
438;182;164;240;land;false;forest;1
439;254;238;134;land;false;mountain;1
440;244;252;8;land;false;mountain;1
441;93;223;252;land;false;hills;1
442;34;243;226;land;false;desert;1
443;222;192;119;land;false;desert;1
444;218;176;128;land;false;mountain;1
445;248;200;111;land;false;hills;1
446;243;62;199;land;false;hills;1
447;220;141;221;land;false;plains;1
448;207;223;179;land;false;jungle;1
449;164;237;102;land;false;desert;1
450;224;64;216;land;false;marsh;1
451;157;193;237;land;false;plains;1
452;162;201;251;land;true;plains;1
453;191;221;152;land;false;plains;1
454;171;239;120;land;false;hills;1
455;103;178;242;land;false;desert;1
456;221;172;131;land;false;desert;1
457;251;125;135;land;false;desert;1
458;86;240;215;land;false;mountain;1
459;246;237;79;land;false;marsh;1
460;248;143;114;land;false;marsh;1
461;238;174;138;land;false;mountain;1
462;139;196;203;land;false;forest;1
463;228;215;82;land;false;hills;1
464;233;239;244;land;true;plains;1
465;191;206;170;land;true;plains;1
466;144;127;254;land;true;marsh;1
467;216;249;125;land;false;desert;1
468;236;151;143;land;false;hills;1
469;155;219;251;land;true;plains;1
470;108;226;233;land;false;hills;1
471;104;202;239;land;false;jungle;1
472;67;195;241;land;false;jungle;1
473;179;226;108;land;false;plains;1
474;206;175;159;land;false;plains;1
475;174;178;242;land;false;hills;1
476;240;226;98;land;false;forest;1
477;156;198;239;land;false;forest;1
478;199;139;237;land;false;hills;1
479;251;203;149;land;true;hills;1
480;241;231;222;land;false;mountain;1
481;222;123;253;land;true;mountain;1
482;246;235;21;land;false;hills;1
483;242;185;102;land;false;forest;1
484;215;236;175;land;false;marsh;1
485;183;214;202;land;false;desert;1
486;169;252;95;land;false;plains;1
487;198;149;227;land;false;forest;1
488;191;250;238;land;false;forest;1
489;246;248;135;land;true;plains;1
490;196;145;220;land;false;forest;1
491;186;247;203;land;true;forest;1
492;212;218;164;land;false;desert;1
493;237;195;215;land;false;mountain;1
494;132;247;192;land;false;mountain;1
495;237;249;197;land;false;mountain;1
496;232;245;212;land;false;forest;1
497;191;175;158;land;false;jungle;1
498;159;160;244;land;false;hills;1
499;196;203;203;land;false;mountain;1
500;173;233;101;land;false;forest;1
501;93;199;230;land;false;mountain;1
502;235;252;151;land;false;plains;1
503;180;221;104;land;false;plains;1
504;250;103;176;land;false;plains;1
505;250;192;196;land;true;plains;1
506;126;241;241;land;false;hills;1
507;254;170;81;land;false;plains;1
508;149;230;179;land;false;marsh;1
509;156;220;210;land;false;jungle;1
510;71;243;213;land;false;desert;1
511;239;232;57;land;false;marsh;1
512;217;234;194;land;false;hills;1
513;102;244;160;land;false;urban;1
514;150;163;235;land;false;plains;1
515;220;239;105;land;false;urban;1
516;184;153;202;land;false;plains;1
517;209;219;246;land;false;jungle;1
518;171;218;209;land;false;forest;1
519;222;196;235;land;false;forest;1
520;191;202;109;land;false;jungle;1
521;166;146;221;land;false;marsh;1
522;176;211;182;land;false;plains;1
523;212;167;236;land;false;hills;1
524;253;125;131;land;false;forest;1
525;170;182;191;land;false;forest;1
526;202;155;246;land;false;forest;1
527;253;219;46;land;false;mountain;1
528;192;210;229;land;false;plains;1
529;184;242;181;land;false;forest;1
530;198;222;191;land;true;plains;1
531;200;209;124;land;false;forest;1
532;228;174;134;land;false;urban;1
533;241;188;130;land;false;mountain;1
534;213;220;243;land;false;plains;1
535;99;182;224;land;false;forest;1
536;200;183;223;land;false;plains;1
537;103;234;244;land;false;plains;1
538;153;217;226;land;false;mountain;1
539;245;134;206;land;true;plains;1
540;51;245;240;land;false;desert;1
541;205;210;123;land;false;forest;1
542;164;132;216;land;false;mountain;1
543;206;155;145;land;false;forest;1
544;35;235;236;land;false;forest;1
545;200;201;122;land;false;mountain;1
546;201;215;113;land;false;plains;1
547;183;116;210;land;false;plains;1
548;242;208;204;land;false;plains;1
549;165;226;169;land;false;forest;1
550;218;249;53;land;false;plains;1
551;211;171;180;land;false;urban;1
552;186;136;210;land;false;mountain;1
553;217;148;214;land;false;forest;1
554;134;118;253;land;false;plains;1
555;194;235;222;land;false;forest;1
556;213;204;159;land;false;hills;1
557;234;91;197;land;false;mountain;1
558;105;248;190;land;false;hills;1
559;219;244;112;land;false;forest;1
560;243;61;221;land;false;hills;1
561;187;127;233;land;false;desert;1
562;238;217;81;land;false;plains;1
563;113;240;206;land;false;mountain;1
564;191;157;245;land;false;plains;1
565;184;224;254;land;false;plains;1
566;249;64;225;land;false;desert;1
567;227;104;229;land;false;forest;1
568;252;75;179;land;false;jungle;1
569;218;147;179;land;false;jungle;1
570;211;234;168;land;false;marsh;1
571;195;174;148;land;false;urban;1
572;185;169;194;land;false;forest;1
573;129;157;248;land;false;forest;1
574;194;177;187;land;false;forest;1
575;164;216;138;land;false;forest;1
576;209;214;142;land;false;forest;1
577;177;249;154;land;false;plains;1
578;128;250;154;land;false;hills;1
579;218;201;88;land;false;desert;1
580;185;208;200;land;false;hills;1
581;207;235;145;land;false;plains;1
582;218;119;169;land;false;forest;1
583;238;219;71;land;false;forest;1
584;157;172;240;land;false;marsh;1
585;166;174;214;land;false;plains;1
586;217;212;243;land;false;forest;1
587;193;112;235;land;false;forest;1
588;133;233;189;land;true;hills;1
589;141;206;232;land;false;hills;1
590;127;165;239;land;true;plains;1
591;245;68;241;land;true;plains;1
592;205;185;159;land;false;plains;1
593;212;175;131;land;true;plains;1
594;107;224;174;land;false;hills;1
595;191;238;102;land;false;plains;1
596;214;243;132;land;false;hills;1
597;75;211;230;land;false;plains;1
598;243;160;213;land;false;plains;1
599;166;145;248;land;false;desert;1
600;190;150;247;land;false;hills;1
601;215;130;170;land;false;forest;1
602;209;250;227;land;false;desert;1
603;131;162;242;land;false;plains;1
604;154;112;248;land;false;forest;1
605;221;245;36;land;false;plains;1
606;142;186;193;land;false;desert;1
607;34;243;242;land;false;jungle;1
608;248;230;109;land;false;marsh;1
609;227;91;241;land;false;forest;1
610;126;173;203;land;false;plains;1
611;237;86;241;land;false;desert;1
612;236;245;240;land;false;hills;1
613;234;254;178;land;false;plains;1
614;149;120;253;land;true;plains;1
615;215;197;198;land;false;plains;1
616;229;186;244;land;false;forest;1
617;209;185;191;land;false;forest;1
618;123;194;200;land;false;marsh;1
619;254;139;141;land;false;mountain;1
620;89;227;238;land;false;forest;1
621;36;230;250;land;false;plains;1
622;235;59;243;land;false;plains;1
623;237;120;159;land;false;desert;1
624;240;203;144;land;false;forest;1
625;182;225;238;land;false;plains;1
626;112;222;231;land;false;plains;1
627;98;241;173;land;false;forest;1
628;197;161;246;land;true;plains;1
629;247;77;178;land;false;forest;1
630;98;224;221;land;false;plains;1
631;74;227;211;land;false;forest;1
632;166;109;250;land;false;mountain;1
633;201;219;242;land;true;hills;1
634;90;245;247;land;false;forest;1
635;247;228;35;land;false;plains;1
636;232;143;152;land;false;desert;1
637;208;159;153;land;false;plains;1
638;233;202;212;land;false;mountain;1
639;207;221;143;land;false;jungle;1
640;215;171;123;land;false;plains;1
641;129;155;245;land;false;plains;1
642;111;223;193;land;false;desert;1
643;146;115;249;land;false;forest;1
644;53;229;247;land;true;plains;1
645;194;236;192;land;false;marsh;1
646;229;240;206;land;false;marsh;1
647;214;225;120;land;false;desert;1
648;183;246;133;land;false;mountain;1
649;207;163;145;land;false;forest;1
650;150;219;160;land;true;hills;1
651;238;227;142;land;false;plains;1
652;205;241;211;land;false;marsh;1
653;254;68;243;land;false;forest;1
654;144;199;193;land;false;mountain;1
655;211;116;198;land;false;plains;1
656;73;240;190;land;false;hills;1
657;198;207;217;land;false;mountain;1
658;247;145;151;land;false;mountain;1
659;238;130;215;land;false;desert;1
660;206;191;162;land;false;hills;1
661;180;164;242;land;false;forest;1
662;159;181;190;land;false;hills;1
663;242;190;105;land;false;forest;1
664;235;106;193;land;true;plains;1
665;147;223;247;land;false;mountain;1
666;177;198;245;land;false;hills;1
667;197;190;188;land;false;forest;1
668;244;221;251;land;false;forest;1
669;186;226;220;land;false;forest;1
670;201;99;229;land;false;desert;1
671;234;201;133;land;false;desert;1
672;123;220;215;land;false;plains;1
673;241;34;242;land;false;desert;1
674;136;194;218;land;false;desert;1
675;178;201;164;land;false;marsh;1
676;209;216;83;land;false;forest;1
677;158;236;121;land;false;forest;1
678;164;208;244;land;false;plains;1
679;246;96;226;land;false;mountain;1
680;86;198;224;land;false;hills;1
681;127;192;188;land;false;forest;1
682;186;253;232;land;false;desert;1
683;229;171;173;land;false;mountain;1
